1972	0.999093	-0.000287	0.475830	0.000287	0.999093	3.564026	
1973	0.998769	-0.000608	1.035278	0.000608	0.998769	2.963379	
1974	0.998487	0.000109	0.929504	-0.000109	0.998487	2.673737	
1975	0.998215	0.000585	0.858582	-0.000585	0.998215	1.998810	
1976	0.997857	0.000631	0.761505	-0.000631	0.997857	1.791748	
1977	0.999721	-0.000397	0.625793	0.000397	0.999721	0.703918	
1978	0.999126	-0.000294	0.539185	0.000294	0.999126	2.452148	
1979	0.999163	-0.000261	0.674622	0.000261	0.999163	2.676605	
1980	0.999122	-0.000111	0.684692	0.000111	0.999122	2.654449	
1981	0.999288	-0.000753	0.638489	0.000753	0.999288	2.191711	
1982	0.998286	-0.000189	1.024902	0.000189	0.998286	2.799377	
1983	0.998675	-0.000473	0.759094	0.000473	0.998675	2.562744	
1984	0.998958	-0.000114	0.440247	0.000114	0.998958	2.553619	
1985	0.999294	0.000192	0.673035	-0.000192	0.999294	2.111542	
1986	0.997924	-0.000052	1.394379	0.000052	0.997924	1.482941	
1987	0.999556	-0.000030	0.507629	0.000030	0.999556	1.589508	
1988	0.999354	-0.000039	0.437744	0.000039	0.999354	2.106537	
1989	0.998615	-0.000451	1.149475	0.000451	0.998615	1.395233	
1990	0.998496	-0.000102	1.391602	0.000102	0.998496	0.669159	
1991	0.998893	0.000136	1.802979	-0.000136	0.998893	0.309998	
1992	0.998492	0.000132	0.885376	-0.000132	0.998492	0.074615	
1993	0.999444	-0.000762	0.434753	0.000762	0.999444	0.315735	
1994	0.998672	0.000202	0.565002	-0.000202	0.998672	2.073059	
1995	0.998466	0.000178	1.501526	-0.000178	0.998466	0.329926	
1996	0.999331	0.000183	0.908752	-0.000183	0.999331	-1.277313	
1997	0.999555	-0.000641	0.634338	0.000641	0.999555	-0.221466	
1998	0.999487	-0.001081	0.595764	0.001081	0.999487	1.924469	
1999	0.999175	-0.000918	0.848694	0.000918	0.999175	2.371429	
2000	0.998839	-0.000853	0.861389	0.000853	0.998839	2.476440	
2001	0.999123	-0.000531	0.539917	0.000531	0.999123	1.743958	
2002	0.998336	-0.000180	0.987854	0.000180	0.998336	1.514832	
2003	0.999457	-0.000271	0.107300	0.000271	0.999457	1.475555	
2004	0.999163	-0.000372	0.485046	0.000372	0.999163	1.747131	
2005	0.998703	-0.000652	1.070007	0.000652	0.998703	0.635437	
2006	0.998231	0.000471	1.593384	-0.000471	0.998231	0.176239	
2007	0.999563	-0.000644	1.122498	0.000644	0.999563	-0.722900	
2008	0.998733	-0.000020	0.671448	0.000020	0.998733	0.616638	
2009	0.999576	0.000053	0.489136	-0.000053	0.999576	0.726257	
2010	0.998957	-0.000381	1.845947	0.000381	0.998957	-0.340179	
2011	0.999001	-0.000206	0.858582	0.000206	0.999001	0.149048	
2012	0.998583	-0.000029	0.773926	0.000029	0.998583	1.029510	
2013	0.999118	-0.000306	0.763855	0.000306	0.999118	0.654388	
2014	0.999123	-0.000009	0.684509	0.000009	0.999123	1.095001	
2015	1.000041	-0.000391	0.437439	0.000391	1.000041	0.121094	
2016	0.998911	-0.000231	0.674438	0.000231	0.998911	1.102997	
2017	0.999263	-0.000194	0.778687	0.000194	0.999263	0.615051	
2018	0.999015	0.000078	0.824158	-0.000078	0.999015	0.444031	
2019	0.999693	-0.000208	0.372009	0.000208	0.999693	0.132996	
2020	0.998722	-0.000221	0.720825	0.000221	0.998722	1.029999	
2021	0.999036	-0.000151	0.877991	0.000151	0.999036	0.038635	
2022	0.999061	0.000096	0.784729	-0.000096	0.999061	-0.211334	
2023	0.999028	-0.000481	0.907898	0.000481	0.999028	-0.643127	
2024	0.998668	-0.000296	1.183838	0.000296	0.998668	-0.289154	
2025	0.999174	-0.000019	0.521667	0.000019	0.999174	-0.465393	
2026	0.999064	-0.000380	0.930542	0.000380	0.999064	-0.548096	
2027	0.999434	0.000025	0.609985	-0.000025	0.999434	-0.081757	
2028	0.998835	-0.000711	1.224548	0.000711	0.998835	-0.559784	
2029	0.999135	-0.000301	0.588745	0.000301	0.999135	-0.174744	
2030	0.999012	-0.000160	0.613281	0.000160	0.999012	-0.121887	
2031	0.998897	-0.000267	1.047302	0.000267	0.998897	-0.860016	
2032	0.999141	0.000138	0.706726	-0.000138	0.999141	-1.092224	
2033	0.999243	-0.000518	0.614136	0.000518	0.999243	-0.586121	
2034	0.998500	-0.000361	1.007080	0.000361	0.998500	-0.001648	
2035	0.999373	-0.000075	0.570129	0.000075	0.999373	-0.710022	
2036	0.998897	-0.000359	0.723877	0.000359	0.998897	-0.514038	
2037	0.999574	-0.000370	0.379700	0.000370	0.999574	-0.239380	
2038	0.998279	-0.000934	1.455933	0.000934	0.998279	0.729858	
2039	0.999131	-0.001037	0.645020	0.001037	0.999131	0.340576	
2040	0.998887	-0.000144	0.555908	0.000144	0.998887	0.844482	
2041	0.999656	-0.000536	0.028748	0.000536	0.999656	-0.442352	
2042	0.998866	-0.000367	0.956482	0.000367	0.998866	-0.089874	
2043	0.999434	-0.000203	0.432068	0.000203	0.999434	-0.497528	
2044	0.998996	-0.000074	0.912415	0.000074	0.998996	-0.660583	
2045	0.999277	-0.000139	0.616821	0.000139	0.999277	-1.174347	
2046	0.998962	-0.000117	0.924561	0.000117	0.998962	-0.617493	
2047	0.999475	-0.000220	0.426636	0.000220	0.999475	-0.894928	
2048	0.998267	-0.000253	1.068848	0.000253	0.998267	-0.824738	
2049	0.998888	-0.000341	0.890991	0.000341	0.998888	-0.713623	
2050	0.998778	-0.000414	0.795166	0.000414	0.998778	0.027527	
2051	0.998804	-0.001175	1.062622	0.001175	0.998804	0.211090	
2052	0.999025	-0.000326	0.419495	0.000326	0.999025	0.759125	
2053	0.999167	0.000078	0.670776	-0.000078	0.999167	-0.418060	
2054	0.998562	-0.000610	0.966797	0.000610	0.998562	-0.542847	
2055	0.999282	-0.000518	0.809875	0.000518	0.999282	-0.664154	
2056	0.999142	0.000078	0.524475	-0.000078	0.999142	-0.716675	
2057	0.999196	-0.000571	0.736877	0.000571	0.999196	-0.978760	
2058	0.999103	-0.000339	0.740356	0.000339	0.999103	-0.158173	
2059	0.999572	-0.000522	0.508789	0.000522	0.999572	-0.584564	
2060	0.998743	-0.000742	0.997925	0.000742	0.998743	-0.467041	
2061	0.999686	-0.000338	0.165344	0.000338	0.999686	-0.315735	
2062	0.999176	-0.000113	0.458252	0.000113	0.999176	-0.172729	
2063	0.999595	-0.000273	0.266663	0.000273	0.999595	-0.336609	
2064	0.999407	-0.000346	0.315186	0.000346	0.999407	-0.324310	
2065	0.999094	-0.000278	0.880920	0.000278	0.999094	-0.508118	
2066	0.999490	-0.000066	0.359741	0.000066	0.999490	-0.824066	
2067	0.999055	-0.000658	0.771301	0.000658	0.999055	-0.622589	
2068	0.999370	-0.000266	0.590210	0.000266	0.999370	-0.070679	
2069	0.999455	-0.000433	0.528931	0.000433	0.999455	-0.401703	
2070	0.999536	-0.000817	0.391296	0.000817	0.999536	-0.277893	
2071	0.998810	-0.000065	0.692688	0.000065	0.998810	0.074890	
2072	0.999248	-0.000169	0.701538	0.000169	0.999248	-0.606049	
2073	0.999472	-0.000644	0.548523	0.000644	0.999472	-0.935303	
2074	0.999283	-0.000159	0.522583	0.000159	0.999283	-0.257568	
2075	0.999442	-0.000278	0.535461	0.000278	0.999442	-0.437592	
2076	0.998474	-0.000449	1.179626	0.000449	0.998474	-0.113922	
2077	0.999499	-0.000569	0.503967	0.000569	0.999499	-0.048645	
2078	0.999600	-0.000307	0.260803	0.000307	0.999600	-0.190826	
2079	0.999460	-0.000166	0.646545	0.000166	0.999460	-0.713531	
2080	0.998343	-0.000303	1.110657	0.000303	0.998343	-0.459381	
2081	0.999029	-0.000183	0.941101	0.000183	0.999029	-0.799377	
2082	0.998766	0.000027	0.894165	-0.000027	0.998766	-0.795258	
2083	0.999126	-0.000423	1.039001	0.000423	0.999126	-1.107391	
2084	0.999269	0.000221	0.283691	-0.000221	0.999269	-0.259857	
2085	0.999785	-0.000218	0.552612	0.000218	0.999785	-0.878174	
2086	0.998541	-0.000185	1.201294	0.000185	0.998541	-0.828247	
2087	0.999228	-0.000890	1.069214	0.000890	0.999228	-1.089905	
2088	0.998851	-0.000640	0.974182	0.000640	0.998851	-0.427612	
2089	0.999808	-0.000272	0.257141	0.000272	0.999808	-0.490448	
2090	0.999162	-0.000324	0.682190	0.000324	0.999162	-0.348175	
2091	0.998934	-0.000664	1.088806	0.000664	0.998934	-0.911224	
2092	0.999491	-0.000249	0.358704	0.000249	0.999491	-0.281525	
2093	0.999151	-0.000014	0.875183	0.000014	0.999151	-0.945770	
2094	0.998049	-0.000108	1.326599	0.000108	0.998049	-0.536621	
2095	0.998589	-0.000363	0.949463	0.000363	0.998589	-0.921997	
2096	0.999198	-0.000359	0.862244	0.000359	0.999198	-0.568604	
2097	0.999142	-0.000293	0.672485	0.000293	0.999142	-0.749847	
2098	0.998748	0.000156	0.632263	-0.000156	0.998748	-0.561615	
2099	0.999119	-0.000163	0.798401	0.000163	0.999119	-1.081879	
2100	0.998870	0.000072	0.938721	-0.000072	0.998870	-0.961243	
2101	0.998982	-0.000121	0.777649	0.000121	0.998982	-0.717499	
2102	0.999229	-0.000361	0.623718	0.000361	0.999229	-0.514709	
2103	0.999039	-0.000413	0.886841	0.000413	0.999039	-0.218018	
2104	0.998562	-0.000591	0.678467	0.000591	0.998562	-0.691589	
2105	0.998457	0.000049	0.260559	-0.000049	0.998457	-0.311554	
2106	0.998214	-0.000218	0.933228	0.000218	0.998214	-0.927002	
2107	0.998914	-0.000390	0.794800	0.000390	0.998914	-1.201782	
2108	0.998527	0.000534	0.454834	-0.000534	0.998527	-0.539398	
2109	0.999012	0.000010	0.426331	-0.000010	0.999012	-0.750519	
2110	0.998264	0.000341	0.679871	-0.000341	0.998264	-0.535461	
2111	0.998974	-0.000751	0.895813	0.000751	0.998974	-1.204773	
2112	0.998383	0.000144	0.789856	-0.000144	0.998383	-0.731964	
2113	0.998461	0.000017	0.114075	-0.000017	0.998461	-0.794159	
2114	0.999191	0.000094	0.369141	-0.000094	0.999191	-0.650513	
2115	0.999156	-0.000305	0.904724	0.000305	0.999156	-1.477814	
2116	0.998951	0.000074	0.329590	-0.000074	0.998951	-1.591949	
2117	0.998033	0.000023	0.722626	-0.000023	0.998033	-1.617157	
2118	0.998599	-0.000004	0.810303	0.000004	0.998599	-1.683197	
2119	0.999403	0.000368	0.628479	-0.000368	0.999403	-2.544037	
2120	0.998746	-0.000098	1.158264	0.000098	0.998746	-2.720245	
2121	0.999419	-0.000304	0.391724	0.000304	0.999419	-2.875763	
2122	0.999251	-0.000336	0.588013	0.000336	0.999251	-2.868042	
2123	0.998980	-0.000409	0.412048	0.000409	0.998980	-2.816650	
2124	0.998507	-0.000072	0.993835	0.000072	0.998507	-2.336121	
2125	0.999471	-0.000500	0.232178	0.000500	0.999471	-2.440186	
2126	0.998007	-0.000502	1.179871	0.000502	0.998007	-1.807831	
2127	0.999554	-0.000391	-0.181152	0.000391	0.999554	-2.433594	
2128	0.997888	-0.000278	0.682373	0.000278	0.997888	-1.778503	
2129	0.998363	-0.000328	0.859680	0.000328	0.998363	-2.409302	
2130	0.998948	0.000073	0.571045	-0.000073	0.998948	-2.567657	
2131	0.998458	-0.000001	0.976044	0.000001	0.998458	-2.861877	
2132	0.998924	-0.000353	0.663879	0.000353	0.998924	-3.067657	
2133	0.999487	-0.000444	0.431641	0.000444	0.999487	-2.469391	
2134	0.998581	-0.000426	0.573669	0.000426	0.998581	-1.597900	
2135	0.999225	0.000050	0.203003	-0.000050	0.999225	-2.467560	
2136	0.999047	-0.000432	0.776855	0.000432	0.999047	-3.319336	
2137	0.999184	0.000049	0.515991	-0.000049	0.999184	-3.034546	
2138	0.998508	-0.000679	1.346863	0.000679	0.998508	-2.467407	
2139	0.998796	-0.000809	1.011292	0.000809	0.998796	-2.361420	
2140	0.999201	-0.000335	0.300415	0.000335	0.999201	-2.426514	
2141	0.999778	0.000010	0.459900	-0.000010	0.999778	-2.911530	
2142	0.998314	-0.000495	1.666809	0.000495	0.998314	-3.390259	
2143	0.998992	-0.000753	1.326477	0.000753	0.998992	-3.776550	
2144	0.998714	-0.000685	1.025269	0.000685	0.998714	-2.647491	
2145	0.999054	-0.000866	1.096313	0.000866	0.999054	-2.520782	
2146	0.999426	-0.000399	0.401062	0.000399	0.999426	-2.559052	
2147	0.999039	-0.000205	0.797852	0.000205	0.999039	-2.691193	
2148	0.998270	-0.000650	1.236328	0.000650	0.998270	-2.510437	
2149	0.999065	-0.001247	1.039612	0.001247	0.999065	-2.206421	
2150	0.998153	-0.000527	1.155151	0.000527	0.998153	-1.540039	
2151	0.998053	-0.001053	1.429504	0.001053	0.998053	-2.509064	
2152	0.999103	-0.000597	0.808228	0.000597	0.999103	-2.859070	
2153	0.999330	-0.000932	0.507751	0.000932	0.999330	-2.049835	
2154	0.997904	-0.000335	1.227905	0.000335	0.997904	-1.958893	
2155	0.999009	-0.000794	0.874817	0.000794	0.999009	-1.944366	
2156	0.998561	-0.000420	0.414185	0.000420	0.998561	-1.332642	
2157	0.998874	-0.000615	0.821960	0.000615	0.998874	-1.735687	
2158	0.998105	-0.000238	1.169434	0.000238	0.998105	-1.781067	
2159	0.998245	-0.000464	1.460266	0.000464	0.998245	-1.797119	
2160	0.998612	-0.000702	1.211975	0.000702	0.998612	-2.275421	
2161	0.998416	-0.000901	1.204407	0.000901	0.998416	-1.753662	
2162	0.998803	-0.000223	0.768372	0.000223	0.998803	-1.214935	
2163	0.999137	-0.000811	0.935730	0.000811	0.999137	-1.861603	
2164	0.998569	-0.000514	0.904785	0.000514	0.998569	-1.504486	
2165	0.999359	-0.000673	0.507568	0.000673	0.999359	-1.430969	
2166	0.998943	-0.000943	1.190125	0.000943	0.998943	-1.299957	
2167	0.999453	-0.000681	0.693726	0.000681	0.999453	-1.229218	
2168	0.998412	-0.000788	1.374390	0.000788	0.998412	-1.241913	
2169	0.998637	-0.000714	1.169373	0.000714	0.998637	-1.544678	
2170	0.998667	-0.000612	1.254517	0.000612	0.998667	-1.461121	
2171	0.999938	-0.000357	0.053406	0.000357	0.999938	-1.497498	
2172	0.998725	-0.000590	0.886658	0.000590	0.998725	-1.094086	
2173	0.998681	-0.000349	0.863220	0.000349	0.998681	-0.853363	
2174	0.999247	-0.000326	0.556396	0.000326	0.999247	-0.534302	
2175	0.998635	-0.000747	0.947571	0.000747	0.998635	-0.739044	
2176	0.998560	-0.000870	1.076294	0.000870	0.998560	-0.869812	
2177	0.998430	-0.000509	1.338135	0.000509	0.998430	-0.770752	
2178	0.998419	-0.000706	0.944214	0.000706	0.998419	-0.832336	
2179	0.998785	-0.000405	1.015991	0.000405	0.998785	-0.357483	
2180	0.999478	-0.000279	0.376709	0.000279	0.999478	-0.265442	
2181	0.999387	-0.000826	0.493225	0.000826	0.999387	-0.650604	
2182	0.998490	-0.000707	1.293396	0.000707	0.998490	-0.201508	
2183	0.998584	-0.000659	1.489136	0.000659	0.998584	-0.382507	
2184	0.998317	-0.000848	1.124023	0.000848	0.998317	-0.917755	
2185	0.998643	-0.000602	1.088745	0.000602	0.998643	-0.689087	
2186	0.999617	-0.000361	0.512146	0.000361	0.999617	-0.463196	
2187	0.999122	-0.000968	0.861755	0.000968	0.999122	-0.912567	
2188	0.998592	-0.000894	1.022705	0.000894	0.998592	-0.503815	
2189	0.998489	-0.000838	1.166626	0.000838	0.998489	-0.275787	
2190	0.999380	-0.000447	0.638733	0.000447	0.999380	-0.484558	
2191	0.999961	-0.000089	0.118469	0.000089	0.999961	-0.397217	
2192	0.998891	-0.000623	0.937317	0.000623	0.998891	-0.548676	
2193	0.998655	-0.000913	1.457520	0.000913	0.998655	-0.746887	
2194	0.998863	-0.000534	0.861877	0.000534	0.998863	-0.299957	
2195	0.998572	-0.000775	1.294312	0.000775	0.998572	-0.357452	
2196	0.998602	-0.000603	1.126038	0.000603	0.998602	-0.090454	
2197	0.998765	-0.000793	1.253235	0.000793	0.998765	-0.560150	
2198	0.998652	-0.000747	1.355835	0.000747	0.998652	-0.039886	
2199	0.998084	-0.000592	1.454468	0.000592	0.998084	0.200134	
2200	0.998660	-0.000407	1.051819	0.000407	0.998660	-0.139496	
2201	0.998616	-0.000681	1.179016	0.000681	0.998616	-0.692993	
2202	0.998445	-0.000575	1.309814	0.000575	0.998445	-0.620270	
2203	0.998784	-0.000630	1.277832	0.000630	0.998784	-0.785004	
2204	0.998612	-0.000670	1.270508	0.000670	0.998612	-0.734192	
2205	0.999568	-0.000522	0.884888	0.000522	0.999568	-0.419281	
2206	0.998657	-0.000083	0.989380	0.000083	0.998657	0.250519	
2207	0.999068	-0.001044	0.947449	0.001044	0.999068	-0.852753	
2208	0.999315	-0.000718	0.600220	0.000718	0.999315	-0.368103	
2209	0.998649	-0.000617	1.014709	0.000617	0.998649	-0.069946	
2210	0.998781	-0.000931	1.083435	0.000931	0.998781	-0.300232	
2211	0.999010	-0.000604	0.968018	0.000604	0.999010	-0.534760	
2212	0.998388	-0.000540	1.100281	0.000540	0.998388	-0.142426	
2213	0.998913	-0.000831	1.350037	0.000831	0.998913	-0.757446	
2214	0.999389	-0.000279	0.625244	0.000279	0.999389	-0.335449	
2215	0.999073	-0.001644	1.253052	0.001644	0.999073	-1.352142	
2216	0.998450	-0.000884	1.297485	0.000884	0.998450	-0.691040	
2217	0.998980	-0.000844	1.188538	0.000844	0.998980	-0.955841	
2218	0.998715	-0.001267	1.677490	0.001267	0.998715	-1.045380	
2219	0.999160	-0.001263	1.089661	0.001263	0.999160	-0.796509	
2220	0.998687	-0.000721	1.399841	0.000721	0.998687	-0.489349	
2221	0.999072	-0.001600	1.461548	0.001600	0.999072	-1.249542	
2222	0.998758	-0.000643	0.954285	0.000643	0.998758	-0.497437	
2223	0.998673	-0.000674	1.294861	0.000674	0.998673	-0.508667	
2224	0.998496	-0.000950	1.472717	0.000950	0.998496	-0.888855	
2225	0.998972	-0.000587	1.282837	0.000587	0.998972	-0.773254	
2226	0.999238	-0.000531	0.853149	0.000531	0.999238	-0.536194	
2227	0.998945	-0.000735	0.998962	0.000735	0.998945	-0.761688	
2228	0.998709	-0.000338	1.673706	0.000338	0.998709	-0.470703	
2229	0.998823	-0.000121	2.066101	0.000121	0.998823	-0.958069	
2230	0.999207	-0.000752	2.201416	0.000752	0.999207	-1.297546	
2231	0.999026	-0.000572	2.179260	0.000572	0.999026	-0.590759	
2232	0.998737	-0.000661	2.539062	0.000661	0.998737	-0.351410	
2233	0.998785	-0.001190	2.725952	0.001190	0.998785	-0.784027	
2234	0.998789	-0.000985	2.121826	0.000985	0.998789	-0.444458	
2235	0.998742	-0.001137	1.689636	0.001137	0.998742	-1.002686	
2236	0.999553	-0.000129	1.230103	0.000129	0.999553	-1.042847	
2237	0.999167	-0.000981	1.969238	0.000981	0.999167	-1.196899	
2238	0.998482	-0.001220	1.874207	0.001220	0.998482	-0.709137	
2239	0.999753	-0.000368	0.905151	0.000368	0.999753	-1.069550	
2240	0.998787	-0.000669	1.305420	0.000669	0.998787	-0.836090	
2241	0.998961	-0.000994	1.250793	0.000994	0.998961	-0.840027	
2242	0.998687	-0.000551	1.270081	0.000551	0.998687	-0.595886	
2243	0.998964	-0.001337	1.821777	0.001337	0.998964	-1.627106	
2244	0.998799	-0.000464	1.146240	0.000464	0.998799	-0.683044	
2245	0.998739	-0.000868	1.370972	0.000868	0.998739	-1.143158	
2246	0.997895	-0.001163	2.357910	0.001163	0.997895	-0.925293	
2247	0.998855	-0.001093	1.780762	0.001093	0.998855	-1.236145	
2248	0.998478	-0.000655	1.006470	0.000655	0.998478	-0.535767	
2249	0.999303	-0.000439	0.491699	0.000439	0.999303	-0.521820	
2250	0.999134	-0.000409	0.634094	0.000409	0.999134	-0.430359	
2251	0.999099	-0.000891	1.051331	0.000891	0.999099	-1.032074	
2252	0.999079	-0.000318	0.557495	0.000318	0.999079	-0.921387	
2253	0.998645	-0.000585	1.239197	0.000585	0.998645	-1.143738	
2254	0.998622	-0.000698	1.281433	0.000698	0.998622	-0.820801	
2255	0.999491	-0.000385	0.520447	0.000385	0.999491	-0.879761	
2256	0.998532	-0.000554	1.265930	0.000554	0.998532	-0.549896	
2257	0.998818	-0.000993	1.143188	0.000993	0.998818	-0.752197	
2258	0.998709	-0.000828	0.997742	0.000828	0.998709	-0.580322	
2259	0.998682	-0.000736	1.223572	0.000736	0.998682	-0.839661	
2260	0.998702	-0.000009	1.161621	0.000009	0.998702	-0.661346	
2261	0.998897	-0.001270	1.488525	0.001270	0.998897	-1.112915	
2262	0.998452	-0.000290	1.324768	0.000290	0.998452	-0.516571	
2263	0.998607	-0.000418	1.650085	0.000418	0.998607	-1.019104	
2264	0.998562	-0.000548	1.616577	0.000548	0.998562	-0.973938	
2265	0.999023	-0.000723	1.017761	0.000723	0.999023	-1.379700	
2266	0.998654	-0.000666	1.131226	0.000666	0.998654	-0.719452	
2267	0.999053	-0.000729	0.987793	0.000729	0.999053	-1.181396	
2268	0.998248	-0.000448	1.349915	0.000448	0.998248	-0.615021	
2269	0.999136	-0.000616	0.784241	0.000616	0.999136	-0.705994	
2270	0.997713	-0.000367	1.364410	0.000367	0.997713	-0.484406	
2271	0.998970	-0.000735	1.053284	0.000735	0.998970	-0.849548	
2272	0.998262	-0.000241	1.432922	0.000241	0.998262	-0.562683	
2273	0.999109	-0.000487	0.955444	0.000487	0.999109	-0.892578	
2274	0.998892	-0.000626	1.156738	0.000626	0.998892	-0.714996	
2275	0.999042	-0.000615	1.353333	0.000615	0.999042	-1.234283	
2276	0.998278	-0.000913	1.322632	0.000913	0.998278	-1.014404	
2277	0.998760	-0.000285	0.947327	0.000285	0.998760	-0.781799	
2278	0.998577	-0.000631	1.264832	0.000631	0.998577	-0.638977	
2279	0.999020	-0.000620	1.316772	0.000620	0.999020	-0.844360	
2280	0.998458	-0.000527	1.478027	0.000527	0.998458	-0.618011	
2281	0.999600	-0.000379	0.665039	0.000379	0.999600	-1.408600	
2282	0.999198	-0.000428	1.448547	0.000428	0.999198	-1.101013	
2283	0.999727	-0.000722	0.897034	0.000722	0.999727	-0.778900	
2284	0.999274	-0.000826	0.539978	0.000826	0.999274	-0.744598	
2285	0.998634	-0.000654	1.237732	0.000654	0.998634	-0.287018	
2286	0.998242	-0.000525	1.580322	0.000525	0.998242	-0.497589	
2287	0.998635	-0.000475	1.183533	0.000475	0.998635	-0.693146	
2288	0.998994	-0.000382	1.290833	0.000382	0.998994	-0.577423	
2289	0.998571	-0.000281	1.298523	0.000281	0.998571	-0.328369	
2290	0.998857	-0.000660	1.117004	0.000660	0.998857	-0.781525	
2291	0.998016	-0.000979	1.604004	0.000979	0.998016	-0.717346	
2292	0.998481	-0.000600	1.332886	0.000600	0.998481	-0.302521	
2293	0.998922	-0.000836	1.326111	0.000836	0.998922	-0.977905	
2294	0.998380	-0.001083	1.555237	0.001083	0.998380	-0.757599	
2295	0.998755	-0.000685	1.094971	0.000685	0.998755	-0.697784	
2296	0.998128	-0.000723	1.586975	0.000723	0.998128	-0.620636	
2297	0.999014	-0.000968	1.448975	0.000968	0.999014	-1.032349	
2298	0.999212	-0.000508	0.832214	0.000508	0.999212	-0.561066	
2299	0.999009	-0.000862	1.296448	0.000862	0.999009	-0.620636	
2300	0.998802	-0.000715	1.268982	0.000715	0.998802	-0.590179	
2301	0.999327	-0.000923	1.140869	0.000923	0.999327	-0.872650	
2302	0.998501	-0.000974	1.595520	0.000974	0.998501	-0.351807	
2303	0.999204	-0.000691	1.194153	0.000691	0.999204	-0.236450	
2304	0.998177	-0.000903	1.723083	0.000903	0.998177	-0.022095	
2305	0.998377	-0.000964	1.919556	0.000964	0.998377	-0.158051	
2306	0.998947	-0.000843	1.199585	0.000843	0.998947	-0.302094	
2307	0.998724	-0.001340	1.978882	0.001340	0.998724	-0.793732	
2308	0.998917	-0.000666	1.028381	0.000666	0.998917	-0.386230	
2309	0.998883	-0.000669	1.774414	0.000669	0.998883	-0.395874	
2310	0.998666	-0.001205	1.924133	0.001205	0.998666	-0.508972	
2311	0.999404	-0.000027	1.088135	0.000027	0.999404	-0.295013	
2312	0.999242	-0.000549	1.858948	0.000549	0.999242	-1.241699	
2313	0.998340	-0.000552	2.417847	0.000552	0.998340	-0.877411	
2314	0.998608	-0.000980	2.578552	0.000980	0.998608	-0.997101	
2315	0.999020	-0.000996	1.978699	0.000996	0.999020	-0.937347	
2316	0.998608	-0.001040	1.783691	0.001040	0.998608	-0.592133	
2317	0.998312	-0.000862	2.151794	0.000862	0.998312	-0.610443	
2318	0.998125	-0.001282	2.155945	0.001282	0.998125	-0.859894	
2319	0.998528	-0.000934	1.935730	0.000934	0.998528	-1.155060	
2320	0.998332	-0.001336	1.804688	0.001336	0.998332	-0.929657	
2321	0.998962	-0.000820	1.752075	0.000820	0.998962	-0.772034	
2322	0.998054	-0.000913	2.085083	0.000913	0.998054	-0.824493	
2323	0.998834	-0.000746	1.728943	0.000746	0.998834	-0.549286	
2324	0.998701	-0.000656	1.683411	0.000656	0.998701	-0.540009	
2325	0.999232	-0.000444	1.355225	0.000444	0.999232	-0.597107	
2326	0.998198	-0.001054	2.282349	0.001054	0.998198	-1.156830	
2327	0.999540	-0.000645	1.046204	0.000645	0.999540	-0.850067	
2328	0.997858	-0.000586	2.158569	0.000586	0.997858	-0.450775	
2329	0.998957	-0.001008	1.662292	0.001008	0.998957	-1.176239	
2330	0.999128	-0.000174	1.154358	0.000174	0.999128	-0.669464	
2331	0.998704	-0.000581	1.928833	0.000581	0.998704	-1.011169	
2332	0.998374	-0.001218	1.928894	0.001218	0.998374	-1.062714	
2333	0.998918	-0.000763	1.983704	0.000763	0.998918	-1.089142	
2334	0.999359	-0.000670	1.253540	0.000670	0.999359	-0.628845	
2335	0.998983	-0.000831	1.594727	0.000831	0.998983	-1.022064	
2336	0.998901	-0.000554	1.801758	0.000554	0.998901	-1.009827	
2337	0.998379	-0.000842	1.849182	0.000842	0.998379	-0.974304	
2338	0.998615	-0.000742	1.414429	0.000742	0.998615	-0.701447	
2339	0.999224	-0.000510	1.680664	0.000510	0.999224	-0.695984	
2340	0.998765	-0.000301	1.274170	0.000301	0.998765	-0.664459	
2341	0.998673	-0.001045	1.416382	0.001045	0.998673	-1.015656	
2342	0.998219	-0.000615	1.731873	0.000615	0.998219	-0.500641	
2343	0.998935	-0.000913	1.526367	0.000913	0.998935	-1.005127	
2344	0.998172	-0.001153	1.826965	0.001153	0.998172	-0.740570	
2345	0.999215	-0.000695	1.082947	0.000695	0.999215	-1.035004	
2346	0.998520	-0.000890	1.570984	0.000890	0.998520	-0.594543	
2347	0.998401	-0.001029	1.639709	0.001029	0.998401	-1.055634	
2348	0.998425	-0.000622	1.445557	0.000622	0.998425	-0.627472	
2349	1.000043	-0.000567	0.731018	0.000567	1.000043	-1.112885	
2350	0.997925	-0.000472	1.727478	0.000472	0.997925	-0.983704	
2351	0.998857	-0.000935	1.621948	0.000935	0.998857	-0.984344	
2352	0.998234	-0.000458	1.453247	0.000458	0.998234	-0.374268	
2353	0.998608	-0.000841	1.333191	0.000841	0.998608	-0.841980	
2354	0.998269	-0.000624	1.202026	0.000624	0.998269	-0.688721	
2355	0.998614	-0.000769	1.366028	0.000769	0.998614	-0.910919	
2356	0.998170	-0.000666	1.737915	0.000666	0.998170	-0.622650	
2357	0.998431	-0.001002	1.565979	0.001002	0.998431	-1.096497	
2358	0.998468	-0.000607	1.591064	0.000607	0.998468	-0.618683	
2359	0.998418	-0.000984	1.639221	0.000984	0.998418	-0.788330	
2360	0.998014	-0.000863	1.587830	0.000863	0.998014	-0.870819	
2361	0.999393	-0.000653	1.127441	0.000653	0.999393	-1.391327	
